Text,Sentiment
justice4tlpelection2018 pti ka nam badal ker pinki nachai rakh lena chahiye kesa rahey ga yarasool7 gujjar1519,1
wwahanvi dekh laina ye bhi maal bnaey ga is ka ehtisaab bhi nhi ho skay ga kyon ik peer gaddi nasheen jo hua,1
patwariyon k chaat chaat k tmri aqal pe b shakal jesi lahnat par gae ha pm house tax payer se bna ha or bani ga,1
deen dushmano sy hath mila kr kese pak ka tahafuz krengy,1
na 100 pmln ka sheikh qaisar pa pti karkono ka hamla,2
poori dunya sey sirf aik mubarak bad ka paigham aya ab pata chala imran khan ko yahoodi kun kehty hein,1
memic from mujha kyu nikala to mujha kya dala nawaz sharif grew up avenfieldreference,0
na5 mma na15 pmln na248 ppp,2
when you re a pti supporter but your dad is a cutter nooni maar maar k naya pakistan suja dia do like and support,0
tum bas woh azad kashmir bhi humey dedo imran khan ko un mei bhi jitwa dengey,0
imrankhanpti mera leader mera kaptaan mera wazeer e azam the great imran khan aaj ki takreer nay poori dunya ko dikha diya,0
naya pakistan mubarak ho love u imrankhan imrankhanpti,0
electionresults2018 qad ke hisab se to agli bari ayaz sadiq ki thi,0
main apni lashari qaum ko aj mubarikbad deta hon k mere elan pr puri brothery ek hokr pti k sath khari hui,0
source to bta do meray bhai na 71 se wesay pehlay hi pti haar rahi thi,2
wordsbyamina mqm agayee mqm bhi agayee jkt kis khaad ki mooli hai bhai,1
n0tyourbhai altaf bhai se ghaddari par gai mqm ko bhari electionpakistan2018,1
mughira2 beshak pmln zinda bad god bless you pmln,0
sindh assembly ki nashiston me ppp 74 pti 18 mqm pak 12 gda 11 tlp 3 pml n 1 par kamyab khi me qaumi assembly ki 12 seats par pti kamyab,2
mubarak pakistan unitedwestand electionresults2018 nayapakistan kaptaan,0
electionresults2018 guys khan sb ko 5 dinooon mn ek martaba daikha tv pr,1
primeministerimrankhan alhumdulillah allah salamat rakhay pakistanzindabad absirfimrankhan,0
jab mulk say mqm psp mustafa kamal molana fazalurehman sirjulhaq baher hogay hain bakiyoon ki kia hesiat hy sochiye,1
pti 114 seats k sath pehli position pr pmln 63 seats k doosre or pppp ne 43 seats hasil kin,2
itssumiyya karna b tha they know k unhain dobara nai milni itni seats bs ab dua yeh hai k pti govt banaye punjab mein,0
hahahaha madarchod dramay,1
na 239 akram cheema na 241 faheem khan na 242 saif ur rehman na 243 imran khan na 244 ali zaidi na 245 amir liaquat,2
khsaad rafique hahahaha khwaja gee jaan deo har gandaa kaam election commission m challenge karein,1
pmln k supporters ab block karny k ilwa aur kch kar b nhi skahty okay we r ready go ahead,1
hamidmirpak aamir khan imrankhanpti hamid bhai zara khayal kr k kahi mqm walay amir khan ko tag na krdiyaga,0
bachna aaaaaay mpa s loooo main aaaagayaa jahangirktareen has played a vital role in all,0
imrankhanpti punjab ma government ki chance ha kia pti ko,1
hamad fikar karo abhi pti walay group sy nikalnay walay hu,1
na20 mardan pti k mujahid khan 78140 votes le kar kamyab na35 banu pti imran khan 113822 votes le kr kamyab akram durani ko shikast,2
ap jeet jayen tou saaf shaffaf elections pti jeetay tou dhandhli wah ray tera insaaf meri qoam ik imrankhan,1
ali muhammadpti imrankhanpti good luck sir kaash ik b ap k standards follow karta,0
farhajkhaan ansaraabbasi abdul43626741 haan tou itna paisa lagaya hay cash b na karaye mqm kya karti hay hamesha,1
hasan nisar inshaallah inshaallah cant afford pmln again in punjab,1
kya krein ji khalaiii makhlooq ka danda tha ser pe harna to tha hm ne,1
pti wahid jaamat hogi jis ki oppsotion karachi se kemari tak ki hogi,0
geonews urdu ab ik ko sharam aani chaahiye jab nawaz sharif yehi baat kehta tha tab toh imran badi bakwaas karta tha besharam ik,1
har banda sirf hakoomat chahta hai pti aur mqm mill jayen gi pti aur ppp b milain gi abhi,1
youthiya mqm ne 30 saal mein kya kiya me mqm ne 30 saal mein awaam ki khidmat kar k wo muqaam haasil kiya jis basis tumhara jehangir tareen karachi aa k humse muzaakraat karne per majbur hogaya haqsehaqparast mqmpakistan pti,1
chalo good pti in punjab as well,0
laibatabis skywatcher307 mubasherlucman ma pti sai ni hu mgr haq ko haq kehna chahiye aor kissi per tauhmat ni lagani chahiye,0
falak daikhon zameen daikhon jahan daikhon azad umeedwar daikhon jahangirtareen pti pmimrankhan,0
flana dimkana tu kol rakh ikko ik a mn nibar laa gi,1
awam k ilawa sub ap k sath hay ap he hakomat bnao gay,1
kuch bhe kha aur sb kh bhe gay,0
ik ny kaha tha k 90 days ma tabdeli aye gi,2
punjab main pmln ko government banani chihay ager ban sakti hay yeh logic thik nain keh opposition karo,1
tabdeeli aa nahi rahi tabdeeli aa gae hai nayapakistan,0
o youthyo boycott tha karachi sy 50 hazar pa mna bnnay waly youthyoo dimagh bhi istemal krlya kro,1
aray aise hamaray kaptaan imrankhanpti ne kiya inn choron ka moun kala hogai bezati tumhari recounting se jaise jeet liya tum ne khsaad rafique nayapakistan electionresults2018 pakistanarmy,1
main pti pti chillaonga kurta phaar k,0
pmln walay nahi sudhray gay,1
ik sirf aik bar baat karey in logo se imrankhanpti dollars ka tu koi masla hi nahi hay europe se bhi aa jaey,0
faisalsubzwari faisal bhai pti k sath hanth kbi nhe milana karachi k lye nuqsan hoga bht bara,0
malikji1850 yeh bhe to pti ka hy,2
pti awami muslim league kay sath mil kar hkumat banay gai sheikh rashid ahmed,2
iqrarulhassan ab kuch ni ho skta ab pti ka koi rasta ni rok skta,0
i thought ppp capitalize kare gi ye jo hiatus create huya tha uski wajah se pti ne tau ziyada effort bhi nhin ki khi mein,2
cmshehbaz ye kaam kerny k bad pmln k sath wahi kuch hoga jo ji k sath mma banany k bad huwa hy,1
maanimrankhan we want that pti win kary,0
jeet ka jashan pti,0
sxahir abhi tou pm bana nahi abhi tou kuch kiya nahi pti nayapakistan way to go,1
ab isko pti waly kia kahrngay pm bana nahi aor india say pengain kia kashmir azad krwa lia afghanistan open border bhai zahir baat hai smuggling ruk gai thi n boarder walon ko mali mushkilat ho rahi theen,1
nadeemmalik izat or zillaat allah k hat me hai pti jeeti hai tu hakomat bhi bane gee,0
chaudary saab jab ap imran khan k bejaa ishq say bahir aeyn gy tw sab points genuine lagain gy,1
pti k sardar sakhi abdul razaq khoso ne ps 3 per dubara ginte k lea r o ko darkhwart di de,2
election me kis jamaat ko kitnay vote milay pti 1 68 23 792 pmln 1 28 94 225 ppp 68 94 296 azad 60 11 337 mma 25 30 452 tehrik labaik 21,2
punjab mai pti 124 pmln 127 ppp 6 ind 29 pmln wale ppp ko mila k punjab mai ane ki try krengay,2
yess southpunjab ko alag krna bewaqoofi hy ur ik bewaqoof hai,1
na 237 malir se ppp ke abdul hakeem baloch ki votes ki ginti ki darkhuast mustarad pti ke jameel ahmed khan ki jeet,2
na 125 lahore pti ko ab tak sub sy bara jhatka pml n k rahnuma waheed alam 122327 vote lekar kamyab pti yasmin rashid 15557 vote liye,2
bhai man lo nai ban sakti pmln ki punjab gov,0
kesi randi ki ulad yahi 3 bibi chodne wala insan mery india ki bibion ko chode ga,1
ala darjy ka parrkanjar khan,1
2 5 ghanty hogay mehrbani karo primeministerimrankhan,1
chal to yhi raha hy k pti jeet raha magar koshish b kr rahy hain k gand ban jay,1
theek faisla hai yeh pti ko khi main tang b nai karen gay,0
shafiullah95998 yar mpa ke seat haar gya hai ya multan sa wo bei pti ka tha usy ticket nei dia es na wo azad umedwar ha,1
abidifactor waqarbibi aap logo main agar zara bhi ghairat hai to pti k sath ilhaq nai karna chahiay aagy aap ki marzi,1
modi ka jo yaar hai ab pti iski safai do please neighbours kay saath bana kay rakhni chahea blah blah,1
pti nhi bna paye gee apna cm dakh lena ya phr punjab ko divide kr k south mein apna cm bna lain,2
kashifabbasiary kashif bhai geo tv ka tho kya kehna pakistan ke bare main but main hamid mer ko main elction ke pe,1
kal jo kehty thay pti aur pppp ek hain aur aaj wo khud ja kar mil kar aa gaye khan said zardari aur nawaz ek hain,1
usmanjanjua01 realm zubair ais sa ya bi pocho itne arsy ma karachi pmln ka aera ma kia kam kia ya worker ko kitna pocha,1
i fkn hate khalid maqbool laikin koi nahe pti kay liye ye zehar bhi seh laingy,1
pti gda ko sath leny ka faisala fameeda mirza ko wafaqi wazir our dr zulfqar mirza ko governer banany ka faisla malik waseem arain,2
aroma sarwat altaf bhai ki 40saal ki mehnat ko mitti mai mila dya in logo ny ab pta chlyga kin sanpon se wo akela shakhs lar rha h,1
patil akshay33 hayee janni ik president kia bana tumhari sab ki too pat ke haath mein aghayi,1
lyari se bilawal zardari haar gaya teer hahahhaahahah bbhuttozardari lost badly in lyari na246 pti won,0
jab ap thappay lagatay thay tu sab thik tha mqm nay hame kuch nahe diya,1
nawazsharif ka time yaad karo kese pti aur pat ki thor phor live kese faizabad dharna,1
bibi you just keep on bashing and barking on khan and pti aur koi kaam nahe hai zindage mein,1
shkhrasheed ka imrankhanpti ka insaaf ka imaan ka roshan pakistan ka ye dekho pura hua jo khawb tha kaptaan ka,0
alhamdulillah mujhy fakhar hai k mene apna vote sahi jagah istemal kiya ya allah tera shukar hai primeministerimrankhan,0
liyaari ki seat pti ki seat agai nomorepppp,0
pti ne tum logon ki phaard k rakh di hai,1
mera khan sahab aur unkay chahnay walon say sawal hai k 14 august ki chutti ab 25 july ko banayi jayegi so called naya pakistan nayapakistan electionpakistan2018 tabdeeli,1
allah gandi aulad aur pmln jaise supporter kisi dushman ko bhi na de,1
umarsaif n ko vote diya hoga woh dhaba ni mit skta sir hum ny pti ko diya ha mashallah hamesha nishan rakhny ko tayar hain,0
zaidzamanhamid koi baat nahi yehi mushkelain hamara hosala barhayegi ab ye ek nayapakistan hai primeministerimrankhan ka pakistan,0
imrankhanpti janab jeet mubarak hoo ham app kay sath hian i love pti,0
waseembadami mqm k lye zruri hai government m sth dena qk 6 seats le kr opposition m beth kr kya karachi ko naya krdengy,1
fawadchaudhry ab kom ke hidmat karo aur logo jisa ap loge na bano qayyum pti zinda bad,0
anumkhant kpk bnd krain gy jaha pti hai punjab bnd krain gy jaha pti hai sindh bnd krain gy jaha pti hai,1
harami media khud hi naam select kar ke khud hi debate talk show mein shoro kar detay hai pti leadership ko pata hai,1
beingshaq abhi tou ik ne charge b ni sambhala,1
patwari thand rakh ik nay kaha na ksi k sat koi mukhalfat nhi wh jo khta hy wh krta hy,1
congratulations pti and imrankhanpti pakistan zindabad pak army zindabad,0
talathussain12 full imran khan ki saas ka kirdar adaa kr raaha itni jalan itni jalan is ko burnol do koi primeministerimrankhan,1
engineer huma pti ko chaiye k kisi loty ko cm bna dain,1
aamirsir mna pti bht acha lg rha hai aap k naam k sath congratsaamirliaquat na245,0
jitna is ka manshoor ha soo sal ki hakoomat b kam paray nayapakistan,1
nadia a mirza maryam orang zaib saiba ap pti ki khaak b ni hen,1
kinzamarvi islamabad wali bannu lahore or mianwali dobara b jeeti ja skti hen karachin mqm ithadi ho ge to koi farq nhi pary ga,0
karachi walo azadi mubarak electionpakistan2018results,0
senatorsameer bhuut abhi baat karachi k faiday ki horahi hai abhi uska socho i hate mqm and i don t blindly judge,1
imrankhan halaf uthay k baad adialajail ka doora karyn gay aur qaideeeon may langar takseem karyn gay p p nayapakistan,0
ab humy 5 sal ik joker ko parliament mein brdasht krna pare ga,1
ye bbc ko kya hogaya he,1
ya izat pti k ilawa kisi siyasi parti ko nhn mili,0
allah is alhaq allah is great all pakistan zindabad all pti zindabad all pti family congratulate allah tera shukar adda karte hai,0
hafsa34873401 lunch kar liya pti walo nay,0
style gandapur sahab ka hai gandapur main nay imrankhanpti say waada kya tha kay jis assembly main ik bethay,0
sindh mey bhee pti ki govt baney gee q k ppp main forward blok bn gaya hai,2
lahore main dr yaseem rashid jesi candidate har gaye wo b waheed alam sey aur ik 1000 vote sey jeet raha hai,1
khuda ka khauf krain ik inn say behter hy onn sub ki burrayan ikatthi hn disgusting,1
baki sb to theek hai lekin bhutto naye pakistan mein rahega ya puranay walay mein electionpakistan2018 primeministerimrankhan,2
attakhanoficial faisaljavedkhan babakodda18plus imrankhanpti iamhamzaabbasi wo pti smt ka banda nai hai volunteer hai,2
pervaizelahipml good ch saab ham na apko talgang sa jeet dilwae ha hopefully aap pti ko mayoos ni kry gy,0
naye pakistan mein mangobaaz k chuss articles ban honay chahiye nayapakistan pakistan,0
imran khan ak misaali leader hai,0
woh tou sahi lekin abhi oath tou uthanay do bhai,0
maan gaye pm sahb,0
kabhi nahi socha tha kay pti walay mukka chowk pay victory celebrate kr rahe hongay,1
nayapakistan mubarak,0
allah khair tabdeli edhr b nazar a rhee haii,1
abhi pti ki hakumat nai ae aur dollar 125 ka ho gya jb aay gi to in sha allah halaat bhi achy hn gy,0
agar shak hota hai tu ja kar unn halqon ki awam se pocho,1
nomysahir usman khokharr hahahaha behtreen tajzia kia h infact agly election pmln ka punjab mn nam o nishan ni hoa ga,0
ammarashraf jkt independents ko pmln say bachatay huay bani gala latay huay,0
kabhi kabhi to lagta hay apun he wazeer e alaaa punjab hay electionresults2018,2
ik hum india k sath beth k masla e kashmir ka hal nikalenge modi isko lagta hy k hum itni asani se beth jaenge nawaz ye pehli baar pyar se hi smjhata hy,0
na 196 muhammad mian soomro pti jeet gae khannnnnnnnnnn,0
zakirdanishbuk1 hinaparvezbutt pti waloo last ma ap k pass 50 seats rah jai gi,1
karachi governor sindh m zubair uhday se mustafi punjab hukomat sazi 4 azad umidwar pti me shamil mazid 13 se rabtay,2
mubasherlucman kidr hain wo log jo sadiq sanjrani k mamlay mei pppp r pti ki support pe bolty thy aj kahan gae jb,1
hudashahh dg ispr ny kaha tha k vote agar 100 dalen gy to niklen gy bhi 100 is pmln k maa marr gye foj ny ensure,1
khawaja asif ka halka stay ho gaya hai good job electionresults,0
siasatpk true aur pti ke raid wind ke bahar topiya aur tabeeh bechni chahiye lol,0
pdcmdofficial mqm ka hal yad ni rkha ye lasani card mazhab card aur ab against army gedar ki mout arhi ha,1
na 101 asim nazeer azad election jeetay hain pmln ki hamayet say wo seat b apni ha,0
quaid e azam ki rooh ko bhi sukoon mila hoga aaj nayapakistan imrankhan,0
sir aapko kya hogya hai pti se itni nafrat q,1
mqm pak ka apc mai shirkat se inkar molana diesel ko pahla jhtka,0
biya ali10 drhtafridian maha afridi10 imrankhanpti matlab wahan ki seat imp hai jahan ke logon ne vote hi nahi dye aur wo imp nahi jahan se logon ne kitne saare vote dye aur doosri baat pti ne hi naara lagaya wazir e azam karachi se mene nahi,1
mubashirzaidi abidifactor tau karachi tarakki na karai coz mqm ko gain hoga karachi ke demise se great logic th,1
arifhameed15 hahahahah bhatti sahab ye chahty hain k hum to doby hain pmln b doby allah kry chota mafia don in ki bat py amal kry,0
dekh k delete kar dayna,2
dramay baaz munafiq aur besharm yehi kb pmln nay kiya to uss p tohmatain aur jb ik karay to theek,1
beenish rana jaanamir7 anwarlodhi imrankhanpti asbabar786 chalen lailmi sahi aap ko zyada ilm hoga,0
ahmed31rashid mubarak hooo o pti mubarak hoo imran khan,0
is me koi shak nahe kay youth khan ko upr lai imran khan sb ik request hai ap sey hum ney ap ko ab moka dia humee mayoos na kerna,0
what about this wajih sani kia ye pti ka halqa nahi,1
naye pakistan mein gaari k dashboard ki snapchat lagane pr paabandi lagayi jaegi regards pti,2
sadat younis yes true pti na kuch seats bahut ghalat di thi ni to panjab ma abhi clear hamari hakumat bani hui hoti,0
it would be like this ab aya hai imran bna hai naya pakistan,0
karachi walay abhi bhe humko he gaaaliyaan de rahay hain when ik is pm to be,1
raees hazir ha is election me pti ne dhanda diya hai mqm walo ko,0
tuahasohail uski zarorat nahi parhaygi 1 saal mein pti karachi walay bhi ye demand karein shayed,0
hasan nisar khsaad rafique oh patwaris in form agr pti ne kam na kia hota to kpk main kbi b dobara na aaty,1
peir munim shah na91 main is waqt pti k candidate ki taraf sy theak thak drama jaari 8th recounting main bhi pmln 91 votes sy kamy,1
pti k elawa dosto se araz he ke ab pti election jeeti koshish karo apne taqat k mutabiq help karo un ka,0
khair ab ukhaar lo jo ukharna same words were used against pti in 2013,1
hinaparvezbutt agr jalsuu ko dakh k andazaa lagana hy jeet ka tu pir ik 200 seats lata national assembely my,1
iamrajawaqar hazaron bethi hai vote lakhon ki thi mere bhai meri shahid abbasi sy dushmni ni mei khud b abbasi hon,2
jo unhoun ny socha nahi tha wou ho raha hai rona you dalain gy he na allah haq k sath hain hamesha,1
pmln uskey supporters aur india teeno ki phatti pari hai,1
mqm walo ko khaalein ikjhati krnay ka permit chahye in return p mqm demand from pti nayapakistan,1
meray aziz humwatno naya pakistan mubarik ho or nayapakistan ka pehla jummamaubrik electionresult2018,0
ik champion pti ko kisiii surat punjab ni chorna chaiye in mnhosoun k sath,1
imrankhanpti mubarak ho imrankhan primeministerimrankhan imrankhanpti ptiofficial,0
pti k liye na mumkin ko mumkin bnaya gaya bassssss massiverigging,1
