,Text,Sentiment
2243,"اٹکرينجر پوليس قطبال ميں سرچ آپريشن، ملزمان گرفتار
اٹکملزمان سےدھماکاخيز مواد،رائفل ،پستول اورگولياں برآم…",1.0
2244,"سندھ ہائيکورٹ ميں اسٹيل مل ملازمين کي تنخواہوں سےمتعلق سماعت
کراچيچيف فنانس افسرکي وجہ سےتنخواہوں ميں تاخيرہوئي،درخواست",1.0
2245,کالعدم جماعتوں معاہدے سواليہ نشان ہيں؟ ايکشنپلان کي دھجياں بکھيري جا رہي ہيں ، نئي ٹرمپ پاليسي بعد دہشتگ…,1.0
2246,"بھٹو زندہ ٹھيک 
پر يہ بھٹو بيڑا غرق پڑا",1.0
2247,نومنتخب ضلعی ذمہ داران جماعت اسلامی راولپنڈی جنرل سیکرٹری راجہ جواد احمد ۔نائب امراء سجاد احمد عباسی ۔ابو عمیر,2.0
2248,پاکستان میں” تعلیم“ کہاں؟؟,2.0
2249,ﭘﺨﺘﮕﯽ ﺍﻭﺭ ﻣﯿﭽﻮﺭﭨﯽ ﮐﯽ ﺿﺮﻭﺭﺕ ﺟﺴﻢﺳﮯ ﺯﯾﺎﺩﮦ ﺫﮨﯿﻦ ﮐﻮ ﺩﺭﮐﺎﺭ ﮨﻮﺍ ﮐﺮﺗﯽ ﮨﮯ۔ﮐﮧ ﺟﺴﻢ ﺗﻮ ﻋﻤﺮ ﮐﮯ ﺳﺎﺗﮫ ﺳﺎﺗﮫ ﻓﻄﺮﯼﺍﻧﺪﺍﺯ ﻣﯿﮟ,2.0
2250,ميری پرواز جاں ميں حائل سانس ٹوٹے پروں جيسی دل کي بستی ميں رونقيں ہيں مگر چند اجڑے گھروں جيسی,1.0
2251,او جی ڈی ایل شیئرز سکوک غیر ملکی ادائیگیوں بہتری امید اسلام آبادآئن,1.0
2252,ذیاد کدھرھوبھائیدھائی ھے دھائیقادری ھڈیاور کس اپنی چڈیاب کینیڈا گاپھر اگلے سال آئےگا,2.0
2253,دہشتگردی جاں بحق گریڈ اوپر ملازمین اہلخانہ کروڑروپے امداد ملے,1.0
2254,وچ داڑھی اسلام نہ کوئیبن عملاں قرآن نہ کوئیجے مکراں باز نہ آؤےملاں جیہا بے ایمان نہ کوئیجے گر پا دیوے,1.0
2255,اضافی لوڈ شیڈنگ کس ذمہ دار ٹھیرایا جائے؟,2.0
2256,کراچ ایدھی سنٹر ڈاکے مرکزی ملزم گرفتار,0.0
2257,یونین آف جرنلسٹس لالہ م,2.0
2258,جہلم،تحریک إنصفاف سونامی لہریں سولہ نومبر جہلم ٹکرایں گی،،,2.0
2259,لاہور اجلاس صدارت خواجہ حسان کی۔,2.0
2260,ہلاڈ,2.0
2261,سوچاتھاشہبازشریف وہاں سےکام آگےلے کرجائیںگےجہاں نےچھوڑاچودھری پرویزالہٰیچودھری نےپنجاب تباہ کیاشہباز نےترقیاتی کام کیےپنجاب کوسنواردیا,0.0
2262,دوسرے اضلاع آنے ٹریفک وارڈنز افسران اپنے وائرلیس سیٹ گاڑیاں ساتھ لائیں گے۔,2.0
2263,پاکستانی کرکٹ ٹیم آسٹریلیا ساتھ آفریدی سو میچوں بعد کسی میچ کرتا,2.0
2264,شخص غلط فہمی نہ,1.0
2265,مسائل آگاہی شور آپ بهی دل کهول بیان آپ کوئ حل نہیں بتاتے؟یہ ملک صرف سیاست دانوں جاوید چوہدری صاحب؟,1.0
2266,لوٹ آنے امیدیں ٹوٹ پائی هی نهیںبند هو پائے نهیں بهی در، کهنا اسےملک عدنان احمد,1.0
2267,قومی اسمبلی دوہری شہریت والوں الیکشن لڑنے اجازت بل پیش، جنوبی پنجاب صوبہ بنانے مسترد,2.0
2268,[ﺍﺳﻼﻡ ﺁﺑﺎﺩ] ﻣﺸﺮﻑ ﮐﯿﺨﻼﻑﻏﺪﺍﺭﯼ ﮐﯿﺲ ﮐﯽ ﺳﻤﺎﻋﺖ ﺑﻐﯿﺮﮐﺎﺭﺭﻭﺍﯼ ﺍﮐﺘﻮﺑﺮﺗﮏ ﻣﻠﺘﻮﯼ ﮐﺮﺩﯼ گئ,2.0
2269,حضرت مولانا محمود اشرف عثمانی صاحب مدظلہحاجیوں چند ھدایات,2.0
2270,ﻮﮔﻮﮞ ﺳﮯ ﺩﮬﺮﻧﮯ ﮐﮯ ﻟﯿﮯ ﭼﻨﺪﮦ ﻣﺎﻧﮕﻨﮯ ﻭﺍﻻ ﺍﭘﻨﺎ ﮐﻨﺎﻝ ﮐﺎ ﺑﻨﯽﮔﺎﻟﮧ ﮐﺎ ﮔﮭﺮ ﮐﯿﻮﮞ ﻧﮩﯿﮟ ﭘﯿﺞ ﮐﺮ ﺩﮬﺮﻧﮯ ﮐﮯ ﺧﺮﭼﮯ ﭘﻮﺭﮮ ﮐﺮﺗﺎ؟؟,2.0
2271,آسٹریلیا، انڈیا دوسرے ملکوں بیٹھ کر۔۔ روز نہ شوشہ چھوڑ دیتا ہوں۔۔ ملک بہت محنت ہے۔۔,1.0
2272,مجیب الرحمن شامی پروفیسر غلام اعظم نذرانہ,2.0
2273,ﺩﺑﺌﯽ ﺁﺳﭩﺮﯾﻠﯿﺎ ﮐﮯ ﺧﻼﻑ ﭘﺎﮐﺴﺘﺎﻥ ﮐﯽ ﭘﮩﻠﯽ ﻭﮐﭧﮔﺮﮔﺌﯽﻣﺤﻤﺪ ﺣﻔﯿﻆ ﺑﻐﯿﺮﮐﻮﺋﯽ ﺭﻥ ﺑﻨﺎﺋﮯ ﺁﺅﭦ,2.0
2274,علامہ مشرقی طاہر القادری,2.0
2275,انقلابي جدوجہد جاري رکھيں ،بلاول بھٹو,0.0
2276,"وزير اعلي پنجاب کہا ذمہ داري آئي فوري استعفي ديں گے
 

 …",2.0
2277,چيني کمپني’آنر‘ ڈوئل کيمرہ بہترين فون متعارف,2.0
2278,بلاول سندھ ميں اربوں روپوں بنائے پُلوں، ڈيمز، کڈني سنٹرز، ہارٹ ہسپتالوں لاتعداد تعليم…,1.0
2279,صفحات کي رپورٹ نتيجہ يہ پڑھنے والا آساني ذمہ داران تعين سکتا محترم آپ جہاں پو…,2.0
2280,سندھ اسمبلي ميں گٹکے مين پوري کي تياري فروخت پابندي بل پيش,1.0
2281,بھي اسلام آباد ہائيکورٹ رٹ بنتي تھي مسترد کردي، دانيال عزيز,2.0
2282,نواز شريف کےدوبارہ پارٹي صدر بننے کيخلاف درخواست سماعت دسمبر ملتوي,2.0
2283,قاتلوں نرم بستر بھي نيند نہيں گي انشاءاللہ,1.0
2284,جيمز ميٹس کي پاکستان کےتمام جائزتحفظات دورکرنےکي يقين دہاني،آئي ايس پي آر,2.0
2285,"پوليس اورميڈياکےزخمي جوان کوبھي خراج تحسين پيش کرتاہوں،آئي جي خيبرپختونخوا
دہشت گردکراس دي بارڈرايسي کارروائياں کررہےہيں،آئي جي خيبرپختونخوا",1.0
2286,وزيرقانون پنجاب رانا ثناء اللہ کي نيوز کانفرنس,2.0
2287,پوليس کي گاڑيوں لاڑکانہ ميں پٹرول دينے ليے پمپ نہيں تھے،چيف جسٹس,1.0
2288,سنيچر اکتوبر سيربين ريڈيو پروگرام,2.0
2289,تصادم کي صورتحال پاکستان عوامي تحريک کارکنوں پيدا کي ،رانا ثناءاللہ,1.0
2290,"تم جس خون مقتل ميں دبانا چاھا
آج کوچہ بازار ميں آ نکلاہے



…",1.0
2291,دوستوں، ميں ميں ملوث اکيلے پنجاب پوليس نہيں لگتا يہ صفحات بنانے مجھے يقين سپاہ …,1.0
2292,"پاکستان کيلئے انتہائي پريشان صورتحال فنڈز کي بندش پيچھے اصل وجہ پتہ چل گئي

 …",1.0
2293,اسلام آبادوزير اعظم شاہدخاقان عباسي پنجاب ہاؤس پہنچ,2.0
2294,اسلام آباد ميں يادگار شہدائے صحافت,2.0
2295,پنجاب کي نشستيں کم، پختونخوا کي زيادہ,2.0
2296,جمعہ ستمبر سيربين ريڈيو پروگرام,2.0
2297,رپورٹ کي وصولي کےبعدان افرادکانام فہرست سےنکالنےکاحتمي فيصلہ کياجائےگا،ذرائع,2.0
2298,دنيا کي تاريخ ميں کہيں نہيں لکھا مظلوم کي آہ ظالم کي ہستي ناں مٹي ھو,1.0
2299,"شريف برادران اگررپورٹ ميں ردوبدل ہوئي توتمہاري خيرنہيں ،طاہرالقادري

 
…",1.0
2300,اين آر اوز ملک تباہ کيا تيسرا نہيں ہونے دينگے,1.0
2301,سابق برطانوي وزيراعظم ٹوني بليئراورمصرکےمعزول صدرحسني مبارک بھي ہوٹل ميں قيام کرچکےہيں,2.0
2302,بلوچ خواتين گرفتار کي گئيں؟,1.0
2303,شام چھ بجے نيوز بليُٹن ناديہ سليمان ساتھ لائيو,2.0
2304,"ماڈل ٹائون کي رپورٹ منظرِعام آنے بعد عمران خان ردِ عمل
 …",2.0
2305,احتساب عدالت ہائي کورٹ فيصلے کي منتظر,2.0
2306,کي جنگ ميں دشمن ہاتھوں قيد ہونے ايک لاکھ قريب فوجي سول باعزت کروانے,1.0
2307,کراچي ميں پاني مسئلہ واٹر بم کي اختيار کررہا ہے، چيف جسٹس پاکستان,1.0
2308,برمي فوج روہنگيا ظلم ستم الزامات خود بري الذمہ قرار ديا,1.0
2309,"پلاٹس رائےونڈلاہورميں ہجويري ٹرسٹ کےنام ہے،نيب درخواست 
پراپرٹي نمبربي گلبرک تھري ہجويري فاؤنڈيشن کےنام منتقل کي گئي،نيب",2.0
2310,"ردعمل ميں پوليس مظاہرين فائرنگ کي، رپورٹ
 مزيدپڑھيں",1.0
2311,عوامي تحريک کارکنان کي پوليس فائرنگ کوئي ثبوت نہيں ملے,1.0
2312,لاہورحمزہ شہبازن ليگ کي سينٹرل ايگزيکٹوکميٹي اجلاس ميں شرکت کريں,2.0
2313,"شہباز شريف رپورٹ ميں رد بدل پکڑے ہيں
ڈاکٹر طاہر القادري",1.0
2314,بھٹو شہيد بي بي شہيد ويژن فلسفہ بلاول منتقل عوام وہي اعتماد,0.0
2315,احتساب عدالت ميں نواز شريف مريم فردِ جرم عائد کيے جانے امکان لائيو اپ ڈيٹس,1.0
2316,"حکومت باقر نجفي کميشن رپورٹ ميں تبديلي کي، ڈاکٹرطاہرالقادري

مزيد پڑھيں …",1.0
2317,"اسلام آباد ہائيکورٹ نومبر کےنوٹي فکيشن کوکالعدم قرار دے، وکيل
اسلام آبادعدالت درخواست پرسماعت ہفتےکے ليےملتوي دي",2.0
2318,"“کيلبري فونٹ” کےبعد شريف گينگ کاايک اور”بلنڈر”باقرنجفي رپورٹ ميں “ٹيمپرنگ” پکڑي گئيلعنت تم پرقاتلو
 
…",1.0
2319,يہ کيسي رپورٹ جس نہ سر نہ پاؤں,1.0
2320,اسموگ دھند ٹرينوں کي آمدورفت شديد متاثر,1.0
2321,"حکومت پاس نہ اخلاقي جواز نہ ہي قانوني
 

 …",1.0
2322,بارود بھري گاڑي ميدان کي جانب تيزي آئي جہاں نيٹ لگا وہاں گاڑي دھماکے اڑا ديا گيا,1.0
2323,پيپلزپارٹي اسلام آباد جلسہ کامياب يا فلاپ؟ ديکھئے پيپلزپارٹي کي ويں سالگرہ جلسے فضائي مناظر…,2.0
2324,"گولياں لگيں ، شہيد ، 
عمران خان",1.0
2325,قائمہ کميٹي اجلاس کي صدارت عبدالمجيدخان خانان نےکي,2.0
2326,کشمور تنگواں نواحي ميں آگ لگنے گھر جل گئے، فائر بريگيڈ نہ پہنچي، اہل کي اپني مدد آپ تحت امدادي کارروائي,1.0
2327,"نواز شريف جمہوريت خلاف سازشوں ميں شريک رہے، بلاول بھٹو

مزيد پڑھيں",0.0
2328,"باقر نجفي کميشن رپورٹ ميں ردو بدل کي گئي رپورٹ اصل نہيں
ڈاکٹرطاہرالقادري
 
…",1.0
2329,ويلنگٹن ويسٹ انڈيزکرکٹ ٹيم کےکپتان جيسن ہولڈرايک ميچ کيليےمعطل,2.0
2330,قنديل بلوچ قتل کيس مفتي عبدالقوي احاطہ عدالت فرار,1.0
2331,جي ڈي اےکےلوگ پيپلزپارٹي سےرابطےميں ہيں،سعيدغني,2.0
2332,بڑا انکشاف بڑي خبر پنجاب حکومت باقر نجفي رپورٹ ميں ردوبدل کيا ، شريف برادران ميں تمھارا گريبان پکڑوں اور…,1.0
2333,کراچيچانسلرکي کميٹي کودوبارہ فعال کياہے ،گورنر سندھ,2.0
2334,چٹاگانگ ہيرو، نواب صاحب ٹائيگرپاس,2.0
2335,صدر زرداري پاکستان کھپے نعرہ لگايا مين جمہوريت بہتريں انتقام بلاول بھٹو,0.0
2336,"بھارت آگ ساتھ کھيل رہاہے، جنرل زبيرمحمود حيات

مزيد پڑھيں",1.0
2337,کراچيدو نامعلوم ملزمان گھر ميں داخل ہوئے،پوليس,1.0
2338,سانحہ ماڈل ٹاؤن اصل ميں ڈاکٹر کي آمد خوف کيا گيا,1.0
2339,ميراکنٹينربھي تيارکرکےبھجواديں،طاہرالقادري کي پارٹي منتظمين کوہدايت,2.0
2340,"يہ بينظيرکو مانتے ہيں،بھٹوکومانتے ہيں الحمدللہ فقيرکو بھي مانتے ہيں،زرداري

 

…",2.0
2341,افغان صوبے فرح ميں طالبان حملہ، پوليس اہلکاروں سميت ا فراد ہلاک افغان ميڈيا,1.0
2342,نوشہروفيروز ميں فوجي گاڑي الٹ گئي، جوان شہيد,1.0
2343,يہ علم بلاول بھٹو زرداري اٹھايا ، وہي نانا ماں طرز,0.0
2344,راولپنڈيحنيف عباسي خلاف ايفيڈرين کيس کي سماعت,1.0
2345,مقدمہميں نامزدملزمان کو،ہزارروپےکےمچلکےجمع کرانےکاحکم,2.0
2346,اسلام آباد اجلاس ميں کنونشن کي تياريوں متعلق بريفنگ,2.0
2347,مختلف ايجنسيز کي رپورٹ ميں دونوں فائرنگ ذکر ،رانا ثناءاللہ,1.0
2348,"نوازشريف سپريم کورٹ فيصلے نقصان بہت ، خورشيد شاہ

مزيد پڑھيں",1.0
2349,عوامي تحريک کارکنان کي پوليس فائرنگ کوئي ثبوت نہيں ملےآئي ايس آئي,1.0
2350,"اسحاق ڈارکےضامن کوملزم پيش کرنےکاآخري موقع دےدياگيا
احتساب عدالت کااحمدعلي قدوسي کوملزم دسمبر پيش کرنےکاحکم",2.0
2351,زرداري کي ڈانس والي وڈيو ديکھنے بعد مجھے خانداني مراثي لگتا باقي مجھے شک,1.0
2352,"تيريپہنديسري نئيں
 
تہاڈيسارياںديپہنديسري",2.0
2353,کراچيسمن آبادميں کارروائي،ڈاکوگرفتار،اسلحہ برآمد،پوليس,0.0
2354,پہاڑوں بيچ اڑتے ہوائي طيارے ميں سوار ہونے مہم,1.0
